agent_a_id,agent_b_id,agent_a_class,agent_b_class,pair_type,outcome,NM,SDD,PEB_final,PET,TTC_min,TTC_poly_min,Max_CCI,Max_density_raw,ped_id,veh_id,veh_class
482,497,pedestrian,lcv,ped_veh,agent_b_first,3.8292,3.1517,3.587,0.8505,1.1878,1.55,0.00782,0.000524,482,497,lcv
482,499,pedestrian,cyclist,ped_veh,agent_b_first,2.5444,1.0006,4.695,0.0,0.9763,5.9,0.0,0.0,482,499,cyclist
482,509,pedestrian,cyclist,ped_veh,agent_b_first,-2.2441,2.7515,4.5207,0.0,2.8021,1.55,8e-05,1.8e-05,482,509,cyclist
482,510,pedestrian,cyclist,ped_veh,agent_b_first,0.7344,0.4002,0.1831,0.7504,0.3788,0.9,0.02393,0.005232,482,510,cyclist
482,514,pedestrian,lcv,ped_veh,agent_b_first,-0.7498,1.751,0.0055,0.0,1.1663,0.1,0.14328,0.00961,482,514,lcv
482,517,pedestrian,lcv,ped_veh,agent_b_first,1.7069,2.0511,2.0443,0.0,1.9228,1.25,5e-05,3e-06,482,517,lcv
482,520,pedestrian,cyclist,ped_veh,agent_b_first,-0.14,1.4508,3.2028,0.05,2.4413,1.6,0.00229,0.0005,482,520,cyclist
482,525,pedestrian,cyclist,ped_veh,agent_b_first,-1.1258,1.3507,1.7959,0.0,0.7283,3.05,0.20355,0.044499,482,525,cyclist
482,539,pedestrian,lcv,ped_veh,unresolved_conflict_zone,-4.7592,0.2501,0.4389,0.0,1.5074,0.55,0.00628,0.000421,482,539,lcv
482,1951,pedestrian,cyclist,ped_veh,agent_b_first,-9.44,0.1001,1.0104,0.0,0.6797,,0.25592,0.055949,482,1951,cyclist
487,496,lcv,pedestrian,ped_veh,agent_b_first,-1.9151,1.5008,1.075,0.5503,0.6074,3.2,0.06416,0.004303,487,496,pedestrian
487,497,lcv,lcv,veh_veh,agent_b_first,-1.1692,1.2007,1.5336,0.0,0.3722,2.85,0.22792,0.008957,487,497,lcv
487,499,lcv,cyclist,cyc_veh,agent_b_first,-13.6433,0.1001,13.8417,0.0,2.0941,1.15,0.00055,3.5e-05,487,499,cyclist
487,1911,lcv,pedestrian,ped_veh,agent_a_first,1.8821,3.0017,5.0156,1.0506,1.2311,,0.2494,0.016727,487,1911,pedestrian
487,1930,lcv,pedestrian,ped_veh,agent_a_first,1.627,2.8516,2.8528,0.9505,1.2285,,0.32895,0.022062,487,1930,pedestrian
487,1943,lcv,pedestrian,ped_veh,agent_b_first,15.108,1.4508,2.6127,0.0,3.412,,0.0,0.0,487,1943,pedestrian
492,496,lcv,pedestrian,ped_veh,agent_b_first,-2.0732,1.3507,2.2765,0.5503,0.603,3.15,0.08049,0.005399,492,496,pedestrian
492,497,lcv,lcv,veh_veh,agent_b_first,-2.1515,1.0506,2.2865,0.0,0.3484,2.3,0.25671,0.010088,492,497,lcv
492,499,lcv,cyclist,cyc_veh,agent_b_first,-13.4935,0.1501,2.4492,0.0,2.3548,1.35,0.00024,1.5e-05,492,499,cyclist
492,1911,lcv,pedestrian,ped_veh,agent_a_first,2.0651,2.9016,3.7375,1.1506,1.4169,,0.17275,0.011586,492,1911,pedestrian
492,1930,lcv,pedestrian,ped_veh,agent_a_first,1.6133,2.8516,1.862,1.1006,1.4283,,0.23387,0.015685,492,1930,pedestrian
492,1943,lcv,pedestrian,ped_veh,agent_b_first,6.4649,1.0506,3.0781,0.0,3.5457,,0.0,0.0,492,1943,pedestrian
496,504,pedestrian,lcv,ped_veh,agent_a_first,-7.772,0.0,0.8642,0.0,1.3983,,0.00028,1.9e-05,496,504,lcv
496,509,pedestrian,cyclist,ped_veh,agent_a_first,-5.3658,1.0006,1.4169,0.0,0.9977,5.65,0.0,0.0,496,509,cyclist
496,510,pedestrian,cyclist,ped_veh,agent_a_first,-1.7368,1.0506,1.1819,0.0,1.3639,,0.0,0.0,496,510,cyclist
497,504,lcv,lcv,veh_veh,agent_a_first,-9.8662,0.0,0.7841,0.0,1.2995,,0.02017,0.000793,497,504,lcv
497,507,lcv,lcv,veh_veh,agent_b_first,-1.4756,0.2501,0.0506,0.0,0.5748,,0.01369,0.000538,497,507,lcv
497,510,lcv,cyclist,cyc_veh,unresolved_conflict_zone,-1.7169,0.1001,0.1227,0.0,0.9729,1.05,2e-05,1e-06,497,510,cyclist
497,1911,lcv,pedestrian,ped_veh,agent_a_first,-3.8816,2.8015,2.5936,0.9005,1.6562,1.1,0.09014,0.006045,497,1911,pedestrian
497,1930,lcv,pedestrian,ped_veh,agent_a_first,3.6367,3.0517,0.9746,0.9505,1.9659,1.2,0.04532,0.00304,497,1930,pedestrian
497,1945,lcv,pedestrian,ped_veh,unresolved_conflict_zone,1.5107,1.3507,0.0686,0.0,0.6986,4.1,0.0626,0.004198,497,1945,pedestrian
497,1953,lcv,pedestrian,ped_veh,agent_a_first,2.1873,0.8004,0.8113,0.0,0.6149,1.0,0.0,0.0,497,1953,pedestrian
499,510,cyclist,cyclist,cyc_veh,agent_b_first,3.5845,0.4002,0.5625,0.3002,0.4893,,0.16616,0.029383,499,510,cyclist
499,1757,cyclist,pedestrian,ped_veh,unresolved_conflict_zone,-1.6105,0.0,0.0657,0.0,0.9131,,1e-05,2e-06,499,1757,pedestrian
499,1911,cyclist,pedestrian,ped_veh,agent_a_first,-9.7661,1.0006,8.3902,0.0,1.1287,,0.0,0.0,499,1911,pedestrian
499,1930,cyclist,pedestrian,ped_veh,agent_a_first,-4.2159,1.0006,4.4249,0.0,1.0831,8.15,0.0,0.0,499,1930,pedestrian
499,1945,cyclist,pedestrian,ped_veh,agent_b_first,5.7493,0.0,0.9621,0.0,1.8644,,0.0,0.0,499,1945,pedestrian
499,1953,cyclist,pedestrian,ped_veh,agent_a_first,12.5304,0.0,0.0202,0.0,0.1501,0.05,0.53502,0.116964,499,1953,pedestrian
504,507,lcv,lcv,veh_veh,unresolved_conflict_zone,2.5958,0.6504,0.0531,0.0,0.2734,0.05,0.96578,0.037953,504,507,lcv
509,510,cyclist,cyclist,cyc_veh,agent_b_first,0.7571,1.1006,1.4416,0.2501,0.9372,,0.07348,0.012994,509,510,cyclist
509,518,cyclist,pedestrian,ped_veh,agent_b_first,-1.2827,0.8004,1.7388,0.1501,0.7917,0.35,0.00902,0.001971,509,518,pedestrian
509,525,cyclist,cyclist,cyc_veh,agent_b_first,2.156,0.1501,0.4792,0.0,1.372,,0.0,0.0,509,525,cyclist
509,1757,cyclist,pedestrian,ped_veh,agent_a_first,9.1897,0.1501,0.5798,0.2501,1.2838,,0.0,0.0,509,1757,pedestrian
509,1911,cyclist,pedestrian,ped_veh,agent_a_first,2.1991,2.7515,4.6709,0.0,3.4571,2.0,0.0,0.0,509,1911,pedestrian
509,1930,cyclist,pedestrian,ped_veh,agent_a_first,2.3444,2.7515,4.1455,0.0,3.013,1.85,0.0,0.0,509,1930,pedestrian
509,1953,cyclist,pedestrian,ped_veh,agent_b_first,-0.8755,0.4002,0.2513,0.0,0.2377,,0.50034,0.109382,509,1953,pedestrian
509,1954,cyclist,pedestrian,ped_veh,unresolved_conflict_zone,2.5475,0.05,0.038,0.05,0.7743,,0.00742,0.001622,509,1954,pedestrian
510,518,cyclist,pedestrian,ped_veh,agent_a_first,4.5117,0.0,0.8037,0.1001,0.562,,0.0,0.0,510,518,pedestrian
510,520,cyclist,cyclist,cyc_veh,unresolved_conflict_zone,-1.342,0.7504,0.0965,0.0,0.4869,2.3,0.03279,0.005799,510,520,cyclist
510,1757,cyclist,pedestrian,ped_veh,agent_a_first,1.8177,1.3507,0.3234,0.6504,0.3839,,0.0,0.0,510,1757,pedestrian
510,1870,cyclist,pedestrian,ped_veh,agent_a_first,2.6186,1.6509,5.9715,0.1001,2.1107,,0.0,0.0,510,1870,pedestrian
510,1882,cyclist,pedestrian,ped_veh,agent_a_first,-3.4553,2.5014,0.4103,0.0,2.2628,,0.0,0.0,510,1882,pedestrian
510,1911,cyclist,pedestrian,ped_veh,agent_a_first,-1.2451,1.751,1.6299,0.6003,1.1688,1.05,0.0025,0.000547,510,1911,pedestrian
510,1930,cyclist,pedestrian,ped_veh,agent_a_first,-0.8283,1.751,0.8538,0.6504,1.1381,1.05,0.0019,0.000416,510,1930,pedestrian
510,1949,cyclist,pedestrian,ped_veh,unresolved_conflict_zone,-0.0031,0.4502,0.0435,0.0,0.5867,1.5,0.00463,0.001012,510,1949,pedestrian
510,1951,cyclist,cyclist,cyc_veh,agent_a_first,-7.4091,0.05,1.5892,0.0,0.2976,,1e-05,2e-06,510,1951,cyclist
510,1954,cyclist,pedestrian,ped_veh,agent_b_first,-7.3236,0.1001,0.6275,0.0,0.4859,0.2,0.23514,0.051404,510,1954,pedestrian
514,525,lcv,cyclist,cyc_veh,unresolved_conflict_zone,0.47,1.3507,0.1743,0.0,0.687,0.15,0.08051,0.005136,514,525,cyclist
514,526,lcv,car,veh_veh,agent_a_first,-0.4036,1.4008,2.5476,0.0,1.0285,,0.22705,0.010821,514,526,car
514,1911,lcv,pedestrian,ped_veh,agent_a_first,-1.3625,1.4508,2.1845,0.0,1.1684,0.05,0.48148,0.032292,514,1911,pedestrian
514,1930,lcv,pedestrian,ped_veh,agent_a_first,-1.5363,0.0,0.5304,0.0,0.6961,0.05,0.13586,0.009112,514,1930,pedestrian
514,1951,lcv,cyclist,cyc_veh,agent_a_first,0.1528,0.4502,0.4454,0.0,0.3792,0.05,0.48485,0.030929,514,1951,cyclist
516,525,pedestrian,cyclist,ped_veh,agent_a_first,3.8677,0.6504,0.5255,0.0,1.4247,1.9,0.0,0.0,516,525,cyclist
516,526,pedestrian,car,ped_veh,agent_a_first,-0.7954,0.4002,1.6682,0.0,0.895,,0.06007,0.005828,516,526,car
516,1951,pedestrian,cyclist,ped_veh,agent_a_first,1.1294,0.5003,0.688,0.0,0.4433,0.7,0.00725,0.001585,516,1951,cyclist
517,526,lcv,car,veh_veh,agent_a_first,1.3778,0.5003,2.6986,0.0,0.8939,,0.2688,0.012811,517,526,car
517,1911,lcv,pedestrian,ped_veh,agent_a_first,-2.1467,0.1001,4.1818,0.0,1.1347,0.95,0.00496,0.000333,517,1911,pedestrian
517,1930,lcv,pedestrian,ped_veh,agent_a_first,-1.3311,0.05,4.0036,0.0,1.4234,1.05,0.00111,7.4e-05,517,1930,pedestrian
517,1951,lcv,cyclist,cyc_veh,agent_a_first,0.2822,0.5003,0.6967,0.1001,0.4031,0.05,0.25075,0.015995,517,1951,cyclist
518,520,pedestrian,cyclist,ped_veh,agent_a_first,3.265,0.2501,1.0083,0.0,1.5568,,0.0004,8.8e-05,518,520,cyclist
520,1911,cyclist,pedestrian,ped_veh,agent_a_first,0.8524,1.4508,5.5061,0.0,2.3673,2.2,0.0,0.0,520,1911,pedestrian
520,1930,cyclist,pedestrian,ped_veh,agent_a_first,0.7129,1.4508,4.1429,0.0,2.4274,1.95,2e-05,4e-06,520,1930,pedestrian
520,1949,cyclist,pedestrian,ped_veh,agent_b_first,1.2943,0.7504,0.1441,0.0,0.5785,0.45,0.13646,0.029832,520,1949,pedestrian
525,1882,cyclist,pedestrian,ped_veh,agent_b_first,-21.0386,0.05,1.6442,0.0,1.7902,1.25,0.0,0.0,525,1882,pedestrian
525,1911,cyclist,pedestrian,ped_veh,agent_a_first,0.003,1.5008,1.0651,0.0,0.9245,4.0,0.00669,0.001463,525,1911,pedestrian
525,1930,cyclist,pedestrian,ped_veh,agent_a_first,1.574,1.0006,1.7153,0.0,0.8782,3.45,0.00116,0.000254,525,1930,pedestrian
526,560,car,pedestrian,ped_veh,agent_a_first,-0.2228,3.702,1.2918,0.05,1.0147,1.6,0.2519,0.024438,526,560,pedestrian
526,570,car,pedestrian,ped_veh,agent_a_first,-4.1936,2.1512,0.6981,0.6003,3.3491,1.7,0.0,0.0,526,570,pedestrian
526,585,car,cyclist,cyc_veh,agent_a_first,-3.2185,0.1001,0.4258,0.0,0.928,,3e-05,2e-06,526,585,cyclist
526,588,car,pedestrian,ped_veh,agent_a_first,-2.8765,0.0,1.2846,0.0,0.9512,,0.0,0.0,526,588,pedestrian
526,1942,car,pedestrian,ped_veh,agent_a_first,-2.1199,1.6009,3.7151,0.0,3.585,1.25,0.00012,1.2e-05,526,1942,pedestrian
526,1951,car,cyclist,cyc_veh,agent_b_first,0.8394,0.5003,1.0059,0.0,2.3183,,4e-05,4e-06,526,1951,cyclist
526,2022,car,lcv,veh_veh,agent_a_first,-21.3547,0.1501,5.4867,1.0006,9.1158,1.65,0.0,0.0,526,2022,lcv
526,2053,car,lcv,veh_veh,agent_b_first,-0.2646,0.9505,0.782,0.0,0.278,0.05,0.37103,0.017683,526,2053,lcv
526,2071,car,pedestrian,ped_veh,agent_b_first,-0.5954,1.6009,0.4093,0.2501,0.3748,,0.31681,0.030734,526,2071,pedestrian
526,2086,car,pedestrian,ped_veh,agent_a_first,-1.5983,0.4502,5.065,0.4002,2.8262,2.0,0.0,0.0,526,2086,pedestrian
526,2100,car,car,veh_veh,unresolved_conflict_zone,-0.2077,0.2001,0.1357,0.0,0.868,,0.00093,5.6e-05,526,2100,car
526,2132,car,pedestrian,ped_veh,agent_a_first,-15.5045,0.4002,1.2069,0.1001,1.5308,,1e-05,1e-06,526,2132,pedestrian
539,1911,lcv,pedestrian,ped_veh,agent_b_first,5.3837,0.1001,1.2669,0.0,1.417,1.15,1e-05,1e-06,539,1911,pedestrian
559,567,cyclist,cyclist,cyc_veh,agent_a_first,2.2647,0.0,0.2267,0.2001,0.2426,0.6,3e-05,4e-06,559,567,cyclist
559,568,cyclist,pedestrian,ped_veh,agent_a_first,-1.9574,0.7004,0.4976,0.0,0.4847,,0.0,0.0,559,568,pedestrian
559,1911,cyclist,pedestrian,ped_veh,agent_a_first,1.1232,1.6509,2.9733,0.1001,2.8936,,0.016,0.003499,559,1911,pedestrian
559,1932,cyclist,pedestrian,ped_veh,agent_a_first,0.2471,1.5008,1.7126,0.1001,1.9351,,0.02652,0.005798,559,1932,pedestrian
559,1942,cyclist,pedestrian,ped_veh,agent_a_first,2.3829,0.6003,1.7664,0.4002,1.1782,,0.00737,0.001612,559,1942,pedestrian
559,1976,cyclist,cyclist,cyc_veh,unresolved_conflict_zone,1.2917,0.0,0.1591,0.0,1.1779,0.9,0.0,0.0,559,1976,cyclist
559,1979,cyclist,motorcycle,cyc_veh,agent_b_first,3.69,0.8505,1.2142,0.0,1.5782,,0.0,0.0,559,1979,motorcycle
559,2013,cyclist,pedestrian,ped_veh,unresolved_conflict_zone,-0.6196,0.05,0.0185,0.0,1.1032,,0.00027,5.9e-05,559,2013,pedestrian
559,2016,cyclist,lcv,cyc_veh,agent_a_first,1.2286,0.5503,1.6225,0.0,0.1814,0.05,0.40602,0.0259,559,2016,lcv
563,567,pedestrian,cyclist,ped_veh,agent_a_first,1.6858,0.0,0.0939,0.1001,0.1606,0.55,0.00228,0.000499,563,567,cyclist
563,1976,pedestrian,cyclist,ped_veh,unresolved_conflict_zone,4.2092,0.0,0.0826,0.0,0.6428,,0.0,0.0,563,1976,cyclist
567,1911,cyclist,pedestrian,ped_veh,agent_a_first,3.4218,0.3002,4.0525,0.0,0.4297,0.05,0.4398,0.096147,567,1911,pedestrian
570,585,pedestrian,cyclist,ped_veh,agent_b_first,-16.5672,0.3502,1.4414,0.0,3.734,,0.0,0.0,570,585,cyclist
570,604,pedestrian,cyclist,ped_veh,agent_b_first,-0.7342,4.8026,14.5469,1.801,1.786,4.2,3e-05,7e-06,570,604,cyclist
570,616,pedestrian,lcv,ped_veh,agent_b_first,-1.1957,0.0,1.2972,0.0,4.4196,1.0,2e-05,1e-06,570,616,lcv
570,2075,pedestrian,motorcycle,ped_veh,agent_b_first,2.3618,0.7504,3.702,0.2001,1.3998,,0.0,0.0,570,2075,motorcycle
570,2146,pedestrian,cyclist,ped_veh,agent_b_first,1.8588,2.9016,10.4084,2.2012,0.1707,1.95,0.12788,0.027956,570,2146,cyclist
582,604,pedestrian,cyclist,ped_veh,agent_b_first,-0.3788,1.6509,1.3067,2.2012,0.4265,1.25,0.00937,0.002048,582,604,cyclist
582,616,pedestrian,lcv,ped_veh,agent_a_first,-0.1336,0.8505,11.8722,0.0,1.1477,,0.00372,0.000249,582,616,lcv
582,630,pedestrian,motorcycle,ped_veh,agent_b_first,-2.0422,0.9505,1.9065,0.05,0.414,,0.06013,0.012105,582,630,motorcycle
582,2027,pedestrian,lcv,ped_veh,agent_b_first,-1.9454,0.3502,3.0539,1.3007,1.5414,,0.0,0.0,582,2027,lcv
582,2053,pedestrian,lcv,ped_veh,agent_b_first,-0.7814,0.9505,1.3373,0.0,1.9827,,0.00176,0.000118,582,2053,lcv
582,2146,pedestrian,cyclist,ped_veh,unresolved_conflict_zone,0.3643,0.8004,0.4414,0.0,0.3302,0.1,0.25507,0.055763,582,2146,cyclist
582,2160,pedestrian,motorcycle,ped_veh,agent_a_first,1.3317,0.3002,3.6158,0.2001,0.6989,,0.00017,3.4e-05,582,2160,motorcycle
585,1968,cyclist,pedestrian,ped_veh,agent_a_first,10.0501,0.5503,1.6236,0.0,1.603,0.9,0.0,0.0,585,1968,pedestrian
585,2047,cyclist,pedestrian,ped_veh,agent_b_first,-25.2317,0.3502,0.0371,0.0,0.791,,0.0,0.0,585,2047,pedestrian
585,2071,cyclist,pedestrian,ped_veh,agent_a_first,-2.5518,0.4502,0.2782,0.0,1.7854,1.75,0.0,0.0,585,2071,pedestrian
604,614,cyclist,pedestrian,ped_veh,agent_a_first,0.4832,0.5003,0.7628,0.2001,0.8497,,0.0,0.0,604,614,pedestrian
604,616,cyclist,lcv,cyc_veh,agent_b_first,-0.6459,0.7504,0.3142,0.0,0.4953,0.05,0.09154,0.005839,604,616,lcv
604,618,cyclist,pedestrian,ped_veh,agent_b_first,-0.8279,0.6504,0.7538,0.7504,0.4609,,0.07714,0.016864,604,618,pedestrian
604,628,cyclist,pedestrian,ped_veh,agent_b_first,-4.3971,0.4002,6.5261,0.0,1.9166,,0.0,0.0,604,628,pedestrian
604,629,cyclist,pedestrian,ped_veh,agent_b_first,0.7366,1.7009,1.7493,0.1001,1.8864,,0.0,0.0,604,629,pedestrian
604,637,cyclist,pedestrian,ped_veh,agent_b_first,-0.0077,0.1001,1.2719,0.1501,1.2941,,0.0,0.0,604,637,pedestrian
604,2027,cyclist,lcv,cyc_veh,unresolved_conflict_zone,-2.7564,0.4502,1.6615,0.0,1.3637,1.45,0.00193,0.000123,604,2027,lcv
604,2075,cyclist,motorcycle,cyc_veh,agent_b_first,-0.6096,1.5509,2.8913,0.2501,2.9328,,0.0,0.0,604,2075,motorcycle
604,2126,cyclist,pedestrian,ped_veh,agent_b_first,4.1597,0.2001,0.0514,0.1001,0.8472,,0.0,0.0,604,2126,pedestrian
604,2140,cyclist,motorcycle,cyc_veh,agent_b_first,-0.5479,0.5003,4.6404,0.2001,2.7309,,0.0,0.0,604,2140,motorcycle
604,2142,cyclist,pedestrian,ped_veh,agent_b_first,-7.1589,0.2501,2.6496,0.0,1.4323,3.9,0.0,0.0,604,2142,pedestrian
604,2158,cyclist,pedestrian,ped_veh,agent_b_first,0.5303,0.4502,9.3063,0.05,1.7784,,0.0,0.0,604,2158,pedestrian
604,2160,cyclist,motorcycle,cyc_veh,agent_b_first,-2.9419,0.0,0.0216,0.0,1.0124,,0.0,0.0,604,2160,motorcycle
604,2206,cyclist,pedestrian,ped_veh,agent_b_first,44.2991,0.05,0.1916,0.0,2.0291,1.75,0.0,0.0,604,2206,pedestrian
604,2207,cyclist,pedestrian,ped_veh,agent_b_first,-3.8349,0.1001,0.935,0.0,1.5136,,0.0,0.0,604,2207,pedestrian
604,2233,cyclist,pedestrian,ped_veh,agent_a_first,-2.3743,0.0,1.17,0.0,0.5486,,0.0,0.0,604,2233,pedestrian
614,2075,pedestrian,motorcycle,ped_veh,agent_b_first,2.5904,0.7004,2.9544,0.1001,3.1551,0.5,0.0,0.0,614,2075,motorcycle
614,2146,pedestrian,cyclist,ped_veh,unresolved_conflict_zone,1.9118,0.0,0.0249,0.6504,0.9734,,0.00037,8.1e-05,614,2146,cyclist
616,630,lcv,motorcycle,veh_veh,agent_a_first,-2.0292,0.0,0.762,0.0,1.0324,0.45,6e-05,4e-06,616,630,motorcycle
616,637,lcv,pedestrian,ped_veh,agent_b_first,5.7597,0.4502,2.0514,0.0,6.8086,0.35,5e-05,3e-06,616,637,pedestrian
616,2027,lcv,lcv,veh_veh,unresolved_conflict_zone,-0.3968,4.0022,0.7955,0.0,0.4049,0.05,0.04214,0.001656,616,2027,lcv
616,2142,lcv,pedestrian,ped_veh,agent_a_first,0.3452,0.2501,0.1032,0.0,0.4785,0.4,0.09994,0.006703,616,2142,pedestrian
616,2146,lcv,cyclist,cyc_veh,agent_a_first,1.0954,0.5003,2.5175,0.0,0.6705,3.2,0.00026,1.7e-05,616,2146,cyclist
616,2160,lcv,motorcycle,veh_veh,agent_b_first,-4.4212,1.801,1.001,0.0,1.569,0.7,0.02097,0.001316,616,2160,motorcycle
616,2207,lcv,pedestrian,ped_veh,agent_a_first,-3.408,0.0,0.1318,0.0,0.524,0.35,1e-05,1e-06,616,2207,pedestrian
616,2233,lcv,pedestrian,ped_veh,agent_a_first,-6.2867,0.1001,0.6127,0.0,0.601,0.5,4e-05,3e-06,616,2233,pedestrian
618,630,pedestrian,motorcycle,ped_veh,agent_a_first,1.2266,0.0,0.5287,0.0,1.0547,1.3,0.0,0.0,618,630,motorcycle
618,2027,pedestrian,lcv,ped_veh,agent_b_first,-1.2881,0.5503,0.6034,0.5003,0.5968,3.2,0.00429,0.000288,618,2027,lcv
618,2146,pedestrian,cyclist,ped_veh,agent_a_first,1.3518,0.7504,2.9618,0.3002,0.643,2.9,0.0,0.0,618,2146,cyclist
618,2160,pedestrian,motorcycle,ped_veh,agent_b_first,-0.2045,1.801,0.3605,0.0,1.6805,0.95,0.0,0.0,618,2160,motorcycle
628,2027,pedestrian,lcv,ped_veh,agent_a_first,0.0944,0.5503,2.798,0.0,2.1403,,0.07842,0.005259,628,2027,lcv
628,2146,pedestrian,cyclist,ped_veh,agent_a_first,5.5845,0.7004,4.5833,0.0,3.9291,,0.0,0.0,628,2146,cyclist
628,2160,pedestrian,motorcycle,ped_veh,agent_b_first,-3.4912,1.851,1.3224,0.0,1.5322,2.75,0.0,0.0,628,2160,motorcycle
629,2027,pedestrian,lcv,ped_veh,unresolved_conflict_zone,1.088,0.2501,0.2544,0.1001,0.3669,0.55,0.10295,0.006905,629,2027,lcv
629,2160,pedestrian,motorcycle,ped_veh,agent_a_first,25.5681,0.0,1.0585,0.0,2.8379,2.25,0.0,0.0,629,2160,motorcycle
630,2027,motorcycle,lcv,veh_veh,agent_a_first,-1.5734,0.1001,0.9818,0.0,1.1895,2.0,4e-05,2e-06,630,2027,lcv
630,2142,motorcycle,pedestrian,ped_veh,agent_a_first,2.1822,1.5008,0.7282,0.0,1.0057,0.65,0.0,0.0,630,2142,pedestrian
637,2027,pedestrian,lcv,ped_veh,agent_b_first,-2.6022,0.5503,2.4976,0.1501,0.2175,0.1,0.32783,0.021987,637,2027,lcv
673,678,pedestrian,truck,ped_veh,agent_a_first,0.7785,1.0006,0.8824,0.0,0.74,0.95,0.00041,2.3e-05,673,678,truck
673,680,pedestrian,lcv,ped_veh,agent_a_first,0.1335,1.0506,0.4021,0.0,0.7017,,0.39735,0.026649,673,680,lcv
678,680,truck,lcv,veh_veh,agent_b_first,-1.5623,0.7504,1.3689,0.0,2.1462,1.65,0.03255,0.001145,678,680,lcv
678,682,truck,pedestrian,ped_veh,agent_b_first,-2.08,0.4502,1.211,0.0,0.686,,0.13338,0.007447,678,682,pedestrian
678,685,truck,cyclist,cyc_veh,agent_b_first,-1.8713,0.8004,1.6027,0.0,0.5649,,0.04006,0.002146,678,685,cyclist
678,686,truck,pedestrian,ped_veh,agent_b_first,-2.1194,0.8004,2.009,0.0,0.5626,,0.03073,0.001716,678,686,pedestrian
680,2260,lcv,pedestrian,ped_veh,agent_a_first,-2.5786,0.5003,0.1372,0.0,0.2786,,0.00348,0.000234,680,2260,pedestrian
680,2261,lcv,pedestrian,ped_veh,unresolved_conflict_zone,-5.4989,0.0,0.009,0.0,1.4697,,0.04838,0.003244,680,2261,pedestrian
680,2280,lcv,pedestrian,ped_veh,agent_a_first,3.6604,0.05,0.1277,0.05,0.3605,,1e-05,0.0,680,2280,pedestrian
680,2296,lcv,pedestrian,ped_veh,agent_b_first,-1.5508,0.9005,1.0129,0.0,0.7585,0.05,0.09185,0.00616,680,2296,pedestrian
680,2314,lcv,pedestrian,ped_veh,agent_b_first,3.0031,0.1001,1.0332,0.0,0.2296,0.05,0.13839,0.009282,680,2314,pedestrian
721,724,pedestrian,lcv,ped_veh,agent_b_first,-2.6721,0.7504,4.5468,0.0,2.6661,,1e-05,0.0,721,724,lcv
721,732,pedestrian,lcv,ped_veh,agent_b_first,-5.8228,0.9005,6.5087,1.1006,2.8857,1.5,0.0,0.0,721,732,lcv
721,733,pedestrian,lcv,ped_veh,agent_b_first,-7.1767,0.8004,4.0823,0.8505,2.1386,1.75,0.0,0.0,721,733,lcv
721,2352,pedestrian,lcv,ped_veh,agent_b_first,-3.0065,0.05,0.8044,0.0,0.8334,,0.00076,5.1e-05,721,2352,lcv
724,2263,lcv,pedestrian,ped_veh,agent_a_first,3.9822,0.9505,8.4186,0.0,6.7394,,2e-05,1e-06,724,2263,pedestrian
724,2287,lcv,pedestrian,ped_veh,agent_a_first,0.2464,1.0506,6.7624,0.0,6.7129,,0.0,0.0,724,2287,pedestrian
724,2331,lcv,pedestrian,ped_veh,agent_a_first,-6.0091,0.5503,8.8685,0.0,5.0868,,0.0,0.0,724,2331,pedestrian
724,2351,lcv,pedestrian,ped_veh,agent_b_first,-0.1226,0.3502,0.7281,0.0,0.8187,1.1,0.08384,0.005623,724,2351,pedestrian
724,2352,lcv,lcv,veh_veh,unresolved_conflict_zone,4.1716,0.0,0.6104,0.0,0.4303,,0.04115,0.001617,724,2352,lcv
727,732,auto_rickshaw,lcv,veh_veh,unresolved_conflict_zone,0.4748,0.05,0.2566,0.0,2.675,,0.0,0.0,727,732,lcv
727,733,auto_rickshaw,lcv,veh_veh,unresolved_conflict_zone,2.9036,0.0,0.5481,0.0,2.6784,,0.0,0.0,727,733,lcv
732,733,lcv,lcv,veh_veh,unresolved_conflict_zone,-0.8738,0.3002,0.7197,0.0,0.3508,0.15,0.85542,0.033616,732,733,lcv
732,735,lcv,pedestrian,ped_veh,agent_a_first,-10.9181,0.1501,1.7403,0.0,0.9348,,0.0,0.0,732,735,pedestrian
732,736,lcv,car,veh_veh,agent_a_first,-44.35,0.5503,0.9311,0.0,1.1086,0.05,0.33952,0.016181,732,736,car
732,2263,lcv,pedestrian,ped_veh,agent_a_first,-1.6316,2.8516,4.7615,1.1006,4.5792,1.1,0.00037,2.5e-05,732,2263,pedestrian
732,2287,lcv,pedestrian,ped_veh,agent_a_first,5.133,0.9505,8.0073,0.8004,4.508,1.5,0.0,0.0,732,2287,pedestrian
732,2331,lcv,pedestrian,ped_veh,agent_a_first,2.1269,2.6014,33.4164,0.4002,2.5688,1.65,0.0,0.0,732,2331,pedestrian
733,735,lcv,pedestrian,ped_veh,agent_a_first,3.2308,0.3002,11.2073,0.05,0.9304,,0.0,0.0,733,735,pedestrian
733,736,lcv,car,veh_veh,agent_a_first,-48.6908,0.5503,1.4072,0.0,1.1514,0.45,0.06678,0.003183,733,736,car
733,2263,lcv,pedestrian,ped_veh,agent_a_first,1.0017,2.5514,5.5962,0.8505,1.5754,1.55,0.00067,4.5e-05,733,2263,pedestrian
733,2287,lcv,pedestrian,ped_veh,agent_a_first,5.6734,0.7504,6.0285,0.7504,3.628,1.55,0.0,0.0,733,2287,pedestrian
