agent_a_id,agent_b_id,agent_a_class,agent_b_class,pair_type,outcome,NM,SDD,PEB_final,PET,TTC_min,TTC_poly_min,Max_CCI,Max_density_raw,ped_id,veh_id,veh_class,pattern
680,3113,lcv,truck,veh_veh,agent_a_first,-3.7178,0.8505,0.3622,0.0,0.9665,1.25,0.03521,0.001238,680,3113,truck,Unclear Advantage
680,3429,lcv,pedestrian,ped_veh,agent_a_first,0.6503,0.4502,0.1983,0.0,0.2995,,0.03019,0.002025,680,3429,pedestrian,Unclear Advantage
680,3435,lcv,pedestrian,ped_veh,agent_a_first,0.6437,0.4002,0.4777,0.0,0.5192,,0.00023,1.6e-05,680,3435,pedestrian,Unclear Advantage
684,2261,cyclist,pedestrian,ped_veh,unresolved_conflict_zone,1.7108,0.0,0.2503,0.2501,0.4962,1.4,0.03282,0.007175,684,2261,pedestrian,Unknown
684,2296,cyclist,pedestrian,ped_veh,agent_b_first,-2.6496,0.5003,2.0086,0.0,0.7311,0.9,0.0,0.0,684,2296,pedestrian,Unclear Advantage
685,3113,cyclist,truck,cyc_veh,agent_a_first,-1.4396,1.0006,0.8991,0.0,1.3096,,0.0477,0.002555,685,3113,truck,Unclear Advantage
686,3113,cyclist,truck,cyc_veh,agent_a_first,0.0768,1.1006,1.1112,0.0,0.6767,,0.04492,0.002407,686,3113,truck,Unclear Advantage
724,2263,lcv,pedestrian,ped_veh,agent_a_first,2.5879,0.9005,0.2022,0.0,2.9436,,2e-05,1e-06,724,2263,pedestrian,Unclear Advantage
724,2287,lcv,pedestrian,ped_veh,agent_a_first,3.8493,1.0506,1.1857,0.0,2.4943,,0.0,0.0,724,2287,pedestrian,Unclear Advantage
724,2351,lcv,cyclist,cyc_veh,agent_b_first,2.5914,0.6003,0.5819,0.0,0.5081,0.75,0.10147,0.006473,724,2351,cyclist,Agent B Priority — Stable
724,2352,lcv,lcv,veh_veh,unresolved_conflict_zone,3.3089,0.4502,0.2788,0.0,0.1632,,0.03943,0.001549,724,2352,lcv,Unclear Advantage
724,3116,lcv,pedestrian,ped_veh,agent_a_first,-1.1223,0.6003,0.5389,0.0,1.8811,,1e-05,0.0,724,3116,pedestrian,Unclear Advantage
724,3443,lcv,pedestrian,ped_veh,agent_a_first,-3.0751,0.7504,3.4588,0.0,2.3555,,0.0,0.0,724,3443,pedestrian,Unclear Advantage
733,735,lcv,pedestrian,ped_veh,agent_a_first,-16.7938,1.0006,0.4465,0.0,1.8484,,0.0,0.0,733,735,pedestrian,Gap-Driven Crossing
733,736,lcv,car,veh_veh,agent_a_first,-22.5356,0.5503,2.438,0.0,3.0337,0.55,0.03528,0.001681,733,736,car,Gap-Forced Merge
733,2263,lcv,pedestrian,ped_veh,agent_a_first,2.6983,2.2012,4.2522,0.8505,1.4319,0.8,0.00065,4.3e-05,733,2263,pedestrian,Unclear Advantage
733,2287,lcv,pedestrian,ped_veh,agent_a_first,2.9616,1.3507,7.0797,0.0,1.9564,1.1,0.0,0.0,733,2287,pedestrian,Unclear Advantage
733,3116,lcv,pedestrian,ped_veh,agent_a_first,4.8957,0.4502,1.614,0.7504,1.5784,1.4,0.0,0.0,733,3116,pedestrian,Unclear Advantage
733,3120,lcv,truck,veh_veh,agent_a_first,1.2784,0.1001,1.5416,0.0,2.1043,,0.0,0.0,733,3120,truck,Chaotic Negotiation
733,3436,lcv,pedestrian,ped_veh,agent_a_first,19.5597,0.7504,7.4717,0.0,5.5551,,0.0,0.0,733,3436,pedestrian,Proactive Yielding
733,3443,lcv,pedestrian,ped_veh,agent_a_first,6.6815,0.0,6.3396,0.3002,2.0028,1.25,0.0,0.0,733,3443,pedestrian,Chaotic Negotiation
757,771,lcv,car,veh_veh,agent_b_first,0.9892,1.3007,1.2326,0.0,1.804,1.95,0.01184,0.000564,757,771,car,Unclear Advantage
757,780,lcv,cyclist,cyc_veh,agent_a_first,-2.9212,1.3007,2.0013,0.0,1.5221,1.75,0.0,0.0,757,780,cyclist,Gap-Forced Merge
757,2404,lcv,pedestrian,ped_veh,agent_a_first,-1.5583,2.8015,1.6863,0.05,2.3872,2.15,0.0,0.0,757,2404,pedestrian,Unclear Advantage
757,2418,lcv,car,veh_veh,agent_b_first,1.9778,0.9005,1.5682,0.0,1.129,0.6,0.01023,0.000487,757,2418,car,Unclear Advantage
757,3126,lcv,pedestrian,ped_veh,agent_a_first,3.47,0.2001,2.0158,0.0,2.0574,2.1,0.0,0.0,757,3126,pedestrian,Unclear Advantage
770,771,pedestrian,car,ped_veh,agent_b_first,-2.9446,1.1506,3.8701,0.0,1.5824,,0.0,0.0,770,771,car,Unclear Advantage
771,2404,car,pedestrian,ped_veh,agent_a_first,1.7987,1.3507,3.1046,0.1001,1.4096,,0.0001,1e-05,771,2404,pedestrian,Unclear Advantage
771,3126,car,pedestrian,ped_veh,agent_a_first,0.8171,0.8505,1.4197,0.1001,1.3019,1.45,0.00246,0.000239,771,3126,pedestrian,Unclear Advantage
777,780,pedestrian,cyclist,ped_veh,unresolved_conflict_zone,-1.3186,0.0,0.035,0.2001,0.9248,,0.00093,0.000204,777,780,cyclist,Unknown
777,781,pedestrian,cyclist,ped_veh,agent_b_first,-2.9299,0.5003,0.9763,0.2001,0.8595,,0.00106,0.000231,777,781,cyclist,Unclear Advantage
777,785,pedestrian,cyclist,ped_veh,unresolved_conflict_zone,1.1474,0.0,0.0276,0.0,0.7236,,0.06391,0.013973,777,785,cyclist,Unknown
780,787,cyclist,motorcycle,cyc_veh,agent_b_first,1.1522,0.3002,1.4333,0.0,1.1133,1.0,0.0,0.0,780,787,motorcycle,Unclear Advantage
780,793,cyclist,cyclist,cyc_veh,agent_a_first,0.6761,0.4002,0.2306,0.0,0.5782,1.1,2e-05,3e-06,780,793,cyclist,Unclear Advantage
780,798,cyclist,pedestrian,ped_veh,agent_a_first,3.2886,0.1001,7.388,0.3002,1.0595,,0.0,0.0,780,798,pedestrian,Chaotic Negotiation
780,2267,cyclist,pedestrian,ped_veh,agent_b_first,-4.2587,0.9505,1.7907,0.05,1.2384,,0.0,0.0,780,2267,pedestrian,Unclear Advantage
780,2404,cyclist,pedestrian,ped_veh,agent_b_first,-0.452,0.5003,0.9629,1.2007,0.3409,,0.00742,0.001623,780,2404,pedestrian,Unclear Advantage
780,2405,cyclist,cyclist,cyc_veh,agent_b_first,0.2223,0.9505,0.6833,0.5003,1.0882,,0.0,0.0,780,2405,cyclist,Unclear Advantage
780,3126,cyclist,pedestrian,ped_veh,agent_a_first,0.5634,0.1001,1.1324,1.4508,0.3869,1.5,0.02174,0.004752,780,3126,pedestrian,Chaotic Negotiation
780,3127,cyclist,pedestrian,ped_veh,unresolved_conflict_zone,1.7056,0.0,0.027,0.1501,1.0553,1.8,0.0,0.0,780,3127,pedestrian,Unknown
780,3430,cyclist,pedestrian,ped_veh,agent_a_first,-0.8439,1.9511,0.8967,0.7504,1.3245,,0.0,0.0,780,3430,pedestrian,Unclear Advantage
780,3460,cyclist,pedestrian,ped_veh,agent_b_first,-0.0934,0.2501,0.9223,0.4502,1.0811,,0.00024,5.3e-05,780,3460,pedestrian,Unclear Advantage
781,785,cyclist,cyclist,cyc_veh,agent_b_first,-1.0193,0.3002,1.7191,0.0,0.3986,0.65,0.00494,0.000874,781,785,cyclist,Unclear Advantage
781,791,cyclist,cyclist,cyc_veh,agent_b_first,9.362,1.851,2.2484,0.2001,3.6281,1.55,0.0,0.0,781,791,cyclist,Agent B Priority — Stable
781,798,cyclist,pedestrian,ped_veh,agent_a_first,5.3648,0.7504,1.0677,0.4502,0.8768,1.2,1e-05,1e-06,781,798,pedestrian,Unclear Advantage
781,807,cyclist,pedestrian,ped_veh,agent_a_first,11.7834,0.7004,28.6165,0.0,4.7553,,0.0,0.0,781,807,pedestrian,Proactive Yielding
781,2267,cyclist,pedestrian,ped_veh,agent_a_first,-1.5868,1.3007,0.7241,0.1501,0.9228,,0.0,0.0,781,2267,pedestrian,Unclear Advantage
781,2395,cyclist,pedestrian,ped_veh,agent_b_first,-3.8946,0.4502,1.4774,0.1001,1.1722,,0.0,0.0,781,2395,pedestrian,Unclear Advantage
781,2404,cyclist,pedestrian,ped_veh,agent_a_first,0.0175,0.5003,0.1518,0.7004,0.333,0.45,0.00046,0.000101,781,2404,pedestrian,Unclear Advantage
781,3126,cyclist,pedestrian,ped_veh,agent_a_first,1.7091,0.0,3.6881,1.6509,0.4692,0.45,0.00109,0.000238,781,3126,pedestrian,Chaotic Negotiation
781,3127,cyclist,pedestrian,ped_veh,agent_a_first,3.1206,0.6504,0.7251,0.1501,0.4356,0.5,0.00435,0.000952,781,3127,pedestrian,Unclear Advantage
785,787,cyclist,motorcycle,cyc_veh,agent_b_first,-1.4939,1.2007,1.7257,0.0,1.2499,1.0,0.0,0.0,785,787,motorcycle,Unclear Advantage
785,793,cyclist,cyclist,cyc_veh,agent_a_first,-0.9831,0.0,0.0937,0.9005,0.34,0.8,0.0,0.0,785,793,cyclist,Chaotic Negotiation
785,798,cyclist,pedestrian,ped_veh,agent_b_first,1.2886,0.0,0.6981,0.1501,1.2069,0.9,0.0,0.0,785,798,pedestrian,Chaotic Negotiation
785,799,cyclist,pedestrian,ped_veh,agent_a_first,-3.2012,1.5509,1.0507,0.0,2.0338,,0.0,0.0,785,799,pedestrian,Unclear Advantage
785,800,cyclist,pedestrian,ped_veh,agent_a_first,-1.3255,1.1006,0.754,0.0,1.2171,,0.0,0.0,785,800,pedestrian,Unclear Advantage
785,2267,cyclist,pedestrian,ped_veh,agent_b_first,-2.5686,0.3502,1.4872,0.05,1.2634,,2e-05,4e-06,785,2267,pedestrian,Unclear Advantage
785,2395,cyclist,pedestrian,ped_veh,agent_b_first,-1.7459,0.3002,0.8422,0.0,0.853,,0.0,0.0,785,2395,pedestrian,Unclear Advantage
785,2404,cyclist,pedestrian,ped_veh,agent_b_first,-0.433,0.5003,1.0374,0.9005,0.188,0.2,0.11427,0.02498,785,2404,pedestrian,Unclear Advantage
785,2405,cyclist,cyclist,cyc_veh,agent_a_first,1.3892,0.0,1.9239,0.5003,1.7413,,0.0,0.0,785,2405,cyclist,Chaotic Negotiation
785,3126,cyclist,pedestrian,ped_veh,agent_a_first,0.0035,1.1506,5.3845,0.0,0.1729,0.1,0.22193,0.048517,785,3126,pedestrian,Unclear Advantage
785,3127,cyclist,pedestrian,ped_veh,agent_b_first,-10.5823,0.0,0.5889,0.1501,1.0341,,0.0,0.0,785,3127,pedestrian,Contested Non-Yielding
785,3430,cyclist,pedestrian,ped_veh,agent_a_first,-1.4376,1.7009,0.8619,0.4002,1.0852,,0.00011,2.5e-05,785,3430,pedestrian,Unclear Advantage
785,3460,cyclist,pedestrian,ped_veh,agent_b_first,-2.2939,0.2001,0.6897,0.05,0.6617,,0.02924,0.006391,785,3460,pedestrian,Unclear Advantage
793,796,cyclist,pedestrian,ped_veh,agent_a_first,4.657,0.3502,1.7704,0.0,3.3154,,0.0,0.0,793,796,pedestrian,Unclear Advantage
793,798,cyclist,pedestrian,ped_veh,agent_a_first,-2.6466,0.8004,4.127,0.1501,0.3621,0.35,0.07989,0.017466,793,798,pedestrian,Unclear Advantage
793,807,cyclist,pedestrian,ped_veh,agent_a_first,-141.8944,0.1001,3.3078,0.0,4.7808,2.05,0.0,0.0,793,807,pedestrian,Late Pedestrian Surge
793,2395,cyclist,pedestrian,ped_veh,agent_b_first,-4.6823,1.6509,0.5049,0.1001,1.0479,,2e-05,4e-06,793,2395,pedestrian,Unclear Advantage
793,2404,cyclist,pedestrian,ped_veh,agent_a_first,1.1154,0.5003,0.1733,0.5503,0.217,0.3,0.023,0.005027,793,2404,pedestrian,Unclear Advantage
793,3126,cyclist,pedestrian,ped_veh,agent_a_first,0.223,0.5503,13.5214,1.801,0.1762,0.65,0.25208,0.055108,793,3126,pedestrian,Unclear Advantage
798,3131,pedestrian,truck,ped_veh,agent_b_first,-30.2243,0.4502,5.577,0.0,1.7339,2.4,0.0,0.0,798,3131,truck,Assertive Non-Yielding
798,3475,pedestrian,cyclist,ped_veh,agent_b_first,2.5116,2.7515,1.2498,0.0,2.0407,3.3,0.0,0.0,798,3475,cyclist,Unclear Advantage
807,860,pedestrian,lcv,ped_veh,agent_b_first,-0.6186,1.6509,0.2672,0.7004,0.7316,0.35,0.17278,0.011588,807,860,lcv,Unclear Advantage
807,890,pedestrian,lcv,ped_veh,agent_b_first,-0.2755,0.2501,6.7673,0.7504,0.1422,0.1,0.55113,0.036964,807,890,lcv,Unclear Advantage
807,897,pedestrian,car,ped_veh,agent_a_first,-3.9653,0.4002,1.1875,0.0,1.4573,0.8,0.0,0.0,807,897,car,Unclear Advantage
807,899,pedestrian,lcv,ped_veh,agent_a_first,0.5421,0.4502,0.6355,0.0,0.9297,,0.20533,0.013771,807,899,lcv,Unclear Advantage
807,902,pedestrian,car,ped_veh,agent_b_first,-1.0109,1.2007,0.3303,0.2501,0.4043,1.2,0.00052,5.1e-05,807,902,car,Unclear Advantage
807,907,pedestrian,truck,ped_veh,unresolved_conflict_zone,0.4998,0.0,0.3997,0.5503,0.2374,2.4,0.01807,0.001009,807,907,truck,Unknown
830,3475,pedestrian,cyclist,ped_veh,agent_b_first,2.9712,0.5503,0.3058,0.0,0.4796,0.05,0.64364,0.140709,830,3475,cyclist,Unclear Advantage
860,867,lcv,pedestrian,ped_veh,agent_a_first,-40.8035,0.5503,2.4398,0.2501,0.9658,,0.03129,0.002099,860,867,pedestrian,Gap-Driven Crossing
860,869,lcv,pedestrian,ped_veh,agent_a_first,-28.8766,0.5003,1.2757,0.2001,2.2479,,0.03378,0.002265,860,869,pedestrian,Gap-Driven Crossing
860,2478,lcv,pedestrian,ped_veh,agent_a_first,-1.27,1.4508,0.942,0.2501,1.2626,,0.07355,0.004933,860,2478,pedestrian,Unclear Advantage
860,3474,lcv,pedestrian,ped_veh,agent_a_first,10.2985,0.7504,9.2127,0.0,5.2926,,0.0,0.0,860,3474,pedestrian,Proactive Yielding
867,890,pedestrian,lcv,ped_veh,agent_a_first,0.5427,0.1501,2.5212,0.2001,0.6666,0.8,0.03704,0.002484,867,890,lcv,Chaotic Negotiation
867,897,pedestrian,car,ped_veh,agent_a_first,3.1444,1.2007,0.4642,0.05,0.9444,1.3,0.0,0.0,867,897,car,Unclear Advantage
867,899,pedestrian,lcv,ped_veh,agent_a_first,12.9158,0.1001,3.2769,0.4502,1.892,0.45,0.02281,0.00153,867,899,lcv,Marginal Yield
870,890,pedestrian,lcv,ped_veh,agent_b_first,0.351,0.3002,10.5542,0.05,1.4923,0.8,0.00169,0.000113,870,890,lcv,Unclear Advantage
870,897,pedestrian,car,ped_veh,agent_b_first,-2.5211,3.0017,1.884,1.801,1.3489,3.75,0.0,0.0,870,897,car,Unclear Advantage
870,899,pedestrian,lcv,ped_veh,agent_b_first,0.1021,2.4513,1.8116,0.0,1.8677,,0.00064,4.3e-05,870,899,lcv,Unclear Advantage
870,902,pedestrian,car,ped_veh,agent_b_first,-2.7493,0.5003,1.5673,0.0,0.8374,0.55,0.00274,0.000266,870,902,car,Unclear Advantage
870,907,pedestrian,truck,ped_veh,agent_b_first,-4.8347,0.05,0.6973,0.0,1.8917,1.2,0.0252,0.001407,870,907,truck,Chaotic Negotiation
870,920,pedestrian,lcv,ped_veh,agent_b_first,-3.0942,0.0,1.0149,0.0,2.2058,0.6,0.00233,0.000156,870,920,lcv,Chaotic Negotiation
870,2507,pedestrian,car,ped_veh,agent_b_first,-4.5788,0.6504,4.3533,0.1001,2.0163,,0.01368,0.001327,870,2507,car,Unclear Advantage
873,890,pedestrian,lcv,ped_veh,agent_a_first,0.6133,0.7504,1.5986,0.0,2.8001,2.15,0.00052,3.5e-05,873,890,lcv,Unclear Advantage
875,890,pedestrian,lcv,ped_veh,agent_b_first,4.5688,1.5509,3.6837,0.05,1.009,1.1,0.00037,2.5e-05,875,890,lcv,Unclear Advantage
875,897,pedestrian,car,ped_veh,agent_b_first,-1.6451,0.1001,1.841,1.4508,1.1809,3.95,0.0,0.0,875,897,car,Chaotic Negotiation
875,899,pedestrian,lcv,ped_veh,agent_b_first,-0.9614,1.2007,2.9962,0.0,1.9882,,0.00012,8e-06,875,899,lcv,Unclear Advantage
875,902,pedestrian,car,ped_veh,agent_b_first,-3.532,0.7004,5.4028,0.0,0.9431,0.5,0.00054,5.3e-05,875,902,car,Unclear Advantage
875,907,pedestrian,truck,ped_veh,agent_b_first,-1.688,0.2501,12.6132,0.0,2.0512,1.0,0.00915,0.000511,875,907,truck,Unclear Advantage
875,920,pedestrian,lcv,ped_veh,agent_b_first,-2.9343,0.0,0.5359,0.0,2.6922,0.65,0.00018,1.2e-05,875,920,lcv,Chaotic Negotiation
875,2507,pedestrian,car,ped_veh,agent_b_first,3.5914,0.3002,3.945,0.1501,2.5299,,0.00263,0.000255,875,2507,car,Unclear Advantage
890,2480,lcv,pedestrian,ped_veh,agent_a_first,1.1339,0.2001,1.7688,0.0,1.5589,0.9,0.00578,0.000387,890,2480,pedestrian,Unclear Advantage
897,899,car,lcv,veh_veh,agent_b_first,0.8724,2.4513,1.1898,0.9505,1.3131,1.25,0.0,0.0,897,899,lcv,Unclear Advantage
897,914,car,pedestrian,ped_veh,agent_b_first,-6.0135,0.7004,0.6918,0.0,2.2407,,5e-05,5e-06,897,914,pedestrian,Unclear Advantage
897,2480,car,pedestrian,ped_veh,agent_b_first,-1.701,0.7004,0.4885,0.3502,0.9067,,0.0,0.0,897,2480,pedestrian,Unclear Advantage
897,2521,car,pedestrian,ped_veh,agent_b_first,-14.2047,0.05,1.2099,0.0,1.8707,,0.0,0.0,897,2521,pedestrian,Contested Non-Yielding
897,3142,car,pedestrian,ped_veh,agent_b_first,-6.8434,0.2501,2.6454,0.4002,1.7026,1.8,4e-05,4e-06,897,3142,pedestrian,Unclear Advantage
897,3144,car,pedestrian,ped_veh,agent_b_first,-7.8008,0.1501,0.1759,0.0,0.7436,3.45,1e-05,1e-06,897,3144,pedestrian,Contested Non-Yielding
899,2480,lcv,pedestrian,ped_veh,agent_b_first,-5.3719,0.0,2.4739,0.3002,1.9859,,0.00427,0.000287,899,2480,pedestrian,Chaotic Negotiation
899,3144,lcv,pedestrian,ped_veh,agent_b_first,-1.3369,0.4002,0.8659,0.1001,1.0479,,0.01584,0.001062,899,3144,pedestrian,Unclear Advantage
907,914,truck,pedestrian,ped_veh,agent_a_first,6.0247,0.1501,2.0137,0.0,1.9104,1.05,0.00018,1e-05,907,914,pedestrian,Chaotic Negotiation
914,919,pedestrian,cyclist,ped_veh,agent_b_first,-1.0507,0.4002,32.21,0.0,2.6262,2.95,0.0,0.0,914,919,cyclist,Unclear Advantage
914,920,pedestrian,lcv,ped_veh,agent_b_first,-2.9954,0.6504,3.7485,0.0,0.9598,0.95,0.0,0.0,914,920,lcv,Unclear Advantage
919,3142,cyclist,pedestrian,ped_veh,agent_a_first,-2.4747,0.05,0.0768,0.0,1.0454,,0.0,0.0,919,3142,pedestrian,Chaotic Negotiation
920,2521,lcv,pedestrian,ped_veh,agent_a_first,0.0803,0.1001,0.452,0.0,0.568,0.45,0.01106,0.000742,920,2521,pedestrian,Chaotic Negotiation
920,3142,lcv,pedestrian,ped_veh,agent_a_first,2.9421,0.1001,0.3729,0.0,0.7864,1.5,0.0,0.0,920,3142,pedestrian,Chaotic Negotiation
947,2510,pedestrian,car,ped_veh,agent_a_first,1.6475,0.9005,5.7541,0.0,2.4189,0.35,0.0298,0.002891,947,2510,car,Unclear Advantage
947,2539,pedestrian,lcv,ped_veh,agent_a_first,-20.2209,0.8505,30.8196,0.0,5.8091,,0.00014,9e-06,947,2539,lcv,Gap-Driven Crossing
947,3153,pedestrian,lcv,ped_veh,unresolved_conflict_zone,-0.6939,1.0506,0.2819,0.05,0.5268,,0.0042,0.000282,947,3153,lcv,Unknown
947,3520,pedestrian,lcv,ped_veh,unresolved_conflict_zone,-0.7903,0.0,0.8338,0.0,0.2964,0.2,0.16616,0.011144,947,3520,lcv,Unknown
956,2526,lcv,pedestrian,ped_veh,agent_a_first,1.1355,0.4002,0.47,0.6003,0.3925,1.0,0.01608,0.001078,956,2526,pedestrian,Unclear Advantage
956,2539,lcv,lcv,veh_veh,agent_a_first,2.7925,0.05,0.1093,0.0,2.2067,1.3,0.00772,0.000303,956,2539,lcv,Chaotic Negotiation
956,2611,lcv,lcv,veh_veh,agent_b_first,-0.115,2.0011,1.3688,0.05,0.3833,0.7,0.26453,0.010395,956,2611,lcv,Unclear Advantage
956,2616,lcv,pedestrian,ped_veh,agent_b_first,12.0262,0.0,0.165,0.0,3.4653,1.25,0.0,0.0,956,2616,pedestrian,Pedestrian Hesitation
959,960,motorcycle,cyclist,cyc_veh,agent_a_first,1.787,0.9005,2.5752,0.05,2.1864,,0.0,0.0,959,960,cyclist,Agent A Priority — Stable
959,961,motorcycle,cyclist,cyc_veh,agent_b_first,-3.8959,0.7504,84.9231,0.3502,1.7461,1.3,0.0,0.0,959,961,cyclist,Gap-Forced Merge
959,970,motorcycle,car,veh_veh,agent_a_first,-9.6143,0.4502,0.5179,0.1001,2.0377,3.55,4e-05,4e-06,959,970,car,Gap-Forced Merge
959,2526,motorcycle,pedestrian,ped_veh,agent_b_first,3.9473,0.2001,0.8171,0.0,0.9388,0.4,0.42384,0.085327,959,2526,pedestrian,Unclear Advantage
959,2527,motorcycle,pedestrian,ped_veh,agent_a_first,-66.9106,0.0,2.8459,0.0,7.8346,,0.0,0.0,959,2527,pedestrian,Late Pedestrian Surge
959,2539,motorcycle,lcv,veh_veh,unresolved_conflict_zone,-11.2063,0.05,0.5373,0.9005,1.526,,0.00024,1.5e-05,959,2539,lcv,Contested Right-of-Way
959,2616,motorcycle,pedestrian,ped_veh,agent_a_first,14.6445,0.05,4.1078,0.5503,2.3972,,0.0,0.0,959,2616,pedestrian,Marginal Yield
959,2620,motorcycle,pedestrian,ped_veh,agent_a_first,1.7988,1.2007,4.4455,0.0,5.9564,,0.0,0.0,959,2620,pedestrian,Unclear Advantage
959,3520,motorcycle,lcv,veh_veh,unresolved_conflict_zone,-0.1749,0.3002,0.3578,0.0,0.3267,,0.00699,0.000439,959,3520,lcv,Unclear Advantage
960,2510,cyclist,car,cyc_veh,agent_a_first,6.8835,0.1501,2.2404,0.0,2.1312,,0.0,0.0,960,2510,car,Agent A Priority — Marginal
960,2526,cyclist,pedestrian,ped_veh,agent_b_first,5.9846,0.1001,2.8272,0.0,3.1422,0.75,0.0,0.0,960,2526,pedestrian,Chaotic Negotiation
960,2539,cyclist,lcv,cyc_veh,agent_a_first,16.3497,0.1501,6.9214,0.0,1.0468,0.25,0.29371,0.018736,960,2539,lcv,Agent A Priority — Marginal
960,2611,cyclist,lcv,cyc_veh,agent_b_first,-0.257,0.9005,1.0867,0.0,1.9166,1.0,2e-05,1e-06,960,2611,lcv,Unclear Advantage
960,2616,cyclist,pedestrian,ped_veh,agent_b_first,-5.4114,0.1001,0.7466,0.3002,1.2498,,0.0,0.0,960,2616,pedestrian,Chaotic Negotiation
961,2510,cyclist,car,cyc_veh,agent_a_first,2.3508,0.3502,0.7557,0.0,1.0077,,0.0,0.0,961,2510,car,Agent A Priority — Stable
961,2539,cyclist,lcv,cyc_veh,agent_a_first,9.6221,0.7504,1.6356,0.5503,2.1088,3.65,0.02926,0.001867,961,2539,lcv,Agent A Priority — Stable
961,2611,cyclist,lcv,cyc_veh,agent_a_first,1.7058,0.5003,7.4928,0.4002,1.7071,1.2,0.0,0.0,961,2611,lcv,Agent A Priority — Stable
961,2616,cyclist,pedestrian,ped_veh,unresolved_conflict_zone,-0.908,0.0,0.0899,0.6003,0.5354,,0.0,0.0,961,2616,pedestrian,Unknown
961,2620,cyclist,pedestrian,ped_veh,agent_a_first,-0.3046,1.3007,0.3913,0.0,0.5307,0.15,0.15605,0.034116,961,2620,pedestrian,Unclear Advantage
963,2510,pedestrian,car,ped_veh,agent_b_first,-45.0278,0.0,39.5127,0.6003,4.8684,2.6,0.0,0.0,963,2510,car,Contested Non-Yielding
964,2527,lcv,pedestrian,ped_veh,agent_a_first,-0.6799,2.2012,0.2454,0.0,0.5927,0.7,0.03573,0.002396,964,2527,pedestrian,Unclear Advantage
964,2539,lcv,lcv,veh_veh,agent_b_first,1.6108,2.3513,0.7074,0.0,1.124,1.2,0.00934,0.000367,964,2539,lcv,Unclear Advantage
969,2527,motorcycle,pedestrian,ped_veh,agent_a_first,4.145,0.5003,2.5492,0.0,2.1482,,0.26526,0.053402,969,2527,pedestrian,Unclear Advantage
